Date_time,Db1t_avg,Db2t_avg,Gb1t_avg,Gb2t_avg,Ot_avg
2017-01-01T05:00:00+01:00,7.800000199999999,4.6100001,14.78,14.94,-3.8900001
2017-01-01T05:10:00+01:00,7.630000099999998,4.5100002,14.91,15.09,-4.23
2017-01-01T05:20:00+01:00,7.599999900000001,4.4000001,14.99,15.08,-4.190000100000002
2017-01-01T05:30:00+01:00,7.469999799999999,4.329999900000002,15.01,15.09,-4.25
2017-01-01T05:40:00+01:00,7.400000099999999,4.2800002,15.18,15.17,-4.1300001
2017-01-01T05:50:00+01:00,7.380000099999998,4.1100001000000015,15.28,15.27,-4.0999998999999985
2017-01-01T06:00:00+01:00,7.3000002,4.0700002,15.29,15.26,-4.2600002
2017-01-01T06:10:00+01:00,7.280000200000001,4.0,15.25,15.2,-4.059999899999998
2017-01-01T06:20:00+01:00,7.110000099999999,3.8599999,15.27,15.2,-4.0700002
2017-01-01T06:30:00+01:00,7.0900002,3.78,15.23,15.2,-4.2800002
2017-01-01T06:40:00+01:00,7.0100002,3.7,15.2,15.21,-4.23
2017-01-01T06:50:00+01:00,6.9899998,3.5899999,15.17,15.2,-4.1199999
2017-01-01T07:00:00+01:00,6.829999900000002,3.5,15.17,15.23,-3.79
2017-01-01T07:10:00+01:00,6.8000002,3.4400001,15.2,15.2,-3.76
2017-01-01T07:20:00+01:00,6.719999799999999,3.4000001,15.19,15.25,-3.8399999
2017-01-01T07:30:00+01:00,6.6999998,3.22,15.1,15.33,-3.7
2017-01-01T07:40:00+01:00,6.54,3.1900001,14.96,15.21,-3.6500001
2017-01-01T07:50:00+01:00,6.5,3.1099999,14.9,15.2,-3.49
2017-01-01T08:00:00+01:00,6.4499998,3.0999999,14.9,15.2,-3.26
2017-01-01T08:10:00+01:00,6.4000001,3.02,14.9,15.2,-3.1199999
2017-01-01T08:20:00+01:00,6.3600001,2.9000001,14.91,15.2,-3.0799999
2017-01-01T08:30:00+01:00,6.21,2.9000001,15.0,15.21,-3.03
2017-01-01T08:40:00+01:00,6.1999998,2.8,15.07,15.2,-2.9000001
2017-01-01T08:50:00+01:00,6.170000099999998,2.7,15.14,15.31,-2.6800001
2017-01-01T09:00:00+01:00,6.1100001,2.7,15.21,15.4,-2.53
2017-01-01T09:10:00+01:00,6.0999999,2.7,15.26,15.39,-2.4200001
2017-01-01T09:20:00+01:00,6.0999999,2.6700001,15.3,15.4,-2.3099999
2017-01-01T09:30:00+01:00,6.02,2.6199999,15.47,15.48,-2.1500001
2017-01-01T09:40:00+01:00,5.9099998,2.5999999,15.54,15.55,-2.0999999
2017-01-01T09:50:00+01:00,5.9000001,2.5999999,15.6,15.59,-2.03
2017-01-01T10:00:00+01:00,5.9000001,2.5999999,15.6,15.6,-1.89
2017-01-01T10:10:00+01:00,5.8899999,2.5999999,15.77,15.68,-1.71
2017-01-01T10:20:00+01:00,5.8499999,2.5999999,15.8,15.69,-1.6900001
2017-01-01T10:30:00+01:00,5.8099999,2.5999999,15.79,15.67,-1.7000000000000002
2017-01-01T10:40:00+01:00,5.8000002,2.5999999,15.79,15.67,-1.64
2017-01-01T10:50:00+01:00,5.8000002,2.5999999,15.7,15.67,-1.64
2017-01-01T11:00:00+01:00,5.8000002,2.5999999,15.6,15.61,-1.62
2017-01-01T11:10:00+01:00,5.8200002,2.6600001,15.6,15.61,-1.67
2017-01-01T11:20:00+01:00,5.9299998,2.8199999,15.7,15.69,-1.6900001
2017-01-01T11:30:00+01:00,6.119999900000002,3.03,15.53,15.65,-1.83
2017-01-01T11:40:00+01:00,6.2600002,3.24,15.21,15.6,-1.63
2017-01-01T11:50:00+01:00,6.4400001,3.45,14.84,15.37,-1.76
2017-01-01T12:00:00+01:00,6.579999900000002,3.6400001,14.56,15.18,-1.71
2017-01-01T12:10:00+01:00,6.73,3.79,14.32,15.1,-1.5
2017-01-01T12:20:00+01:00,6.860000099999999,4.0100002,13.88,14.92,-1.09
2017-01-01T12:30:00+01:00,7.02,4.1599998,13.58,14.77,-0.92000002
2017-01-01T12:40:00+01:00,7.119999900000002,4.329999900000002,13.46,14.67,-0.80000001
2017-01-01T12:50:00+01:00,7.3000002,4.4899998,13.15,14.56,-0.72000003
2017-01-01T13:00:00+01:00,7.380000099999998,4.6500001,12.97,14.43,-0.58999997
2017-01-01T13:10:00+01:00,7.5100002,4.79,12.86,14.31,-0.44
2017-01-01T13:20:00+01:00,7.619999900000002,4.9499998,12.64,14.25,-0.2
2017-01-01T13:30:00+01:00,7.79,5.079999900000002,12.8,14.04,-0.05999999900000001
2017-01-01T13:40:00+01:00,7.860000099999999,5.2600002,13.22,14.19,0.11
2017-01-01T13:50:00+01:00,7.929999799999999,5.420000099999998,13.6,14.26,0.2
2017-01-01T14:00:00+01:00,8.1000004,5.52,14.01,14.46,0.37
2017-01-01T14:10:00+01:00,8.1599998,5.6900001,14.4,14.6,0.46000001
2017-01-01T14:20:00+01:00,8.21,5.7600002,14.7,14.79,0.5
2017-01-01T14:30:00+01:00,8.380000099999998,5.869999900000002,15.0,14.89,0.62
2017-01-01T14:40:00+01:00,8.430000300000001,6.0100002,15.28,15.11,0.74000001
2017-01-01T14:50:00+01:00,8.5,6.0999999,15.56,15.27,0.89999998
2017-01-01T15:00:00+01:00,8.619999900000002,6.23,15.73,15.41,0.89999998
2017-01-01T15:10:00+01:00,8.6999998,6.3200002,16.0,15.58,0.89999998
2017-01-01T15:20:00+01:00,8.7700005,6.4000001,16.02,15.6,0.89999998
2017-01-01T15:30:00+01:00,8.8000002,6.5,16.09,15.65,0.70999998
2017-01-01T15:40:00+01:00,8.8999996,6.599999900000001,16.139999,15.7,0.57999998
2017-01-01T15:50:00+01:00,9.0,6.679999799999999,16.280001000000002,15.74,0.5
2017-01-01T16:00:00+01:00,9.0,6.71,16.33,15.89,0.51999998
2017-01-01T16:10:00+01:00,9.0699997,6.849999900000001,16.4,15.91,0.62
2017-01-01T16:20:00+01:00,9.1000004,6.900000099999999,16.549999,16.0,0.6900000000000001
2017-01-01T16:30:00+01:00,9.1099997,6.9499998,16.610001,16.02,0.69999999
2017-01-01T16:40:00+01:00,9.2299995,6.9899998,16.6,16.129998999999998,0.69999999
2017-01-01T16:50:00+01:00,9.3000002,7.059999900000001,16.68,16.200001,0.69999999
2017-01-01T17:00:00+01:00,9.3000002,7.1999998,16.709999,16.219998999999998,0.69999999
2017-01-01T17:10:00+01:00,9.3299999,7.2399998,16.780001000000002,16.280001000000002,0.69999999
2017-01-01T17:20:00+01:00,9.380000099999998,7.3000002,16.91,16.299999,0.69999999
2017-01-01T17:30:00+01:00,9.3999996,7.380000099999998,16.83,16.32,0.69999999
2017-01-01T17:40:00+01:00,9.3999996,7.5,16.5,16.290001,0.63
2017-01-01T17:50:00+01:00,9.3999996,7.52,16.15,16.190001000000002,0.69999999
2017-01-01T18:00:00+01:00,9.4099998,7.639999900000001,15.79,16.0,0.63999999
2017-01-01T18:10:00+01:00,9.4499998,7.6999998,15.54,15.95,0.61000001
2017-01-01T18:20:00+01:00,9.4799995,7.71,15.23,15.88,0.55000001
2017-01-01T18:30:00+01:00,9.5600004,7.780000200000001,14.95,15.66,0.5
2017-01-01T18:40:00+01:00,9.5900002,7.800000199999999,14.78,15.6,0.5
2017-01-01T18:50:00+01:00,9.6000004,7.800000199999999,14.57,15.53,0.5
2017-01-01T19:00:00+01:00,9.6000004,7.880000099999998,14.38,15.24,0.50999999
2017-01-01T19:10:00+01:00,9.6000004,7.96,14.28,15.2,0.5
2017-01-01T19:20:00+01:00,9.6000004,7.9899998,14.06,15.15,0.5
2017-01-01T19:30:00+01:00,9.6000004,7.9499998,13.86,14.91,0.47999999
2017-01-01T19:40:00+01:00,9.6099997,8.0,13.89,14.81,0.44
2017-01-01T19:50:00+01:00,9.619999900000002,8.0,14.22,14.82,0.43000001
2017-01-01T20:00:00+01:00,9.630000099999998,8.0,14.45,14.89,0.40000001
2017-01-01T20:10:00+01:00,9.619999900000002,8.0,14.6,14.91,0.28
2017-01-01T20:20:00+01:00,9.6099997,7.9899998,14.64,15.09,0.2
2017-01-01T20:30:00+01:00,9.6400003,8.0,14.81,15.12,0.2
2017-01-01T20:40:00+01:00,9.6599998,8.0,15.0,15.2,0.2
2017-01-01T20:50:00+01:00,9.7299995,8.0100002,15.13,15.27,0.19
2017-01-01T21:00:00+01:00,9.7600002,8.0100002,15.29,15.4,0.12
2017-01-01T21:10:00+01:00,9.7799997,8.0200005,15.3,15.49,0.1
2017-01-01T21:20:00+01:00,9.8000002,8.0600004,15.4,15.58,0.1
2017-01-01T21:30:00+01:00,9.8000002,8.1000004,15.5,15.61,0.039999999
2017-01-01T21:40:00+01:00,9.8000002,8.1000004,15.57,15.65,-0.07
2017-01-01T21:50:00+01:00,9.8000002,8.1499996,15.72,15.73,-0.1
2017-01-01T22:00:00+01:00,9.8000002,8.300000200000001,15.95,15.87,-0.1
2017-01-01T22:10:00+01:00,9.8299999,8.3599997,16.07,15.9,-0.02
2017-01-01T22:20:00+01:00,9.8900003,8.3999996,16.299999,15.94,0.1
2017-01-01T22:30:00+01:00,9.8999996,8.3999996,16.4,15.98,0.1
2017-01-01T22:40:00+01:00,9.8999996,8.46,16.52,15.99,0.11
2017-01-01T22:50:00+01:00,9.8999996,8.569999699999999,16.68,16.129998999999998,0.16
2017-01-01T23:00:00+01:00,9.8999996,8.5299997,16.700001,16.190001000000002,0.18000001000000002
2017-01-01T23:10:00+01:00,9.8999996,8.6000004,16.799999,16.24,0.2
2017-01-01T23:20:00+01:00,9.8999996,8.6000004,16.92,16.299999,0.2
2017-01-01T23:30:00+01:00,9.9300003,8.6000004,16.98,16.299999,0.2
2017-01-01T23:40:00+01:00,10.03,8.630000099999998,17.0,16.299999,0.2
2017-01-01T23:50:00+01:00,10.1,8.659999800000001,17.09,16.450001,0.2
2017-01-02T00:00:00+01:00,10.1,8.680000300000001,17.219998999999998,16.51,0.2
2017-01-02T00:10:00+01:00,10.1,8.6999998,17.379998999999998,16.6,0.2
2017-01-02T00:20:00+01:00,10.1,8.6999998,17.549999,16.76,0.2
2017-01-02T00:30:00+01:00,10.1,8.6999998,17.709999,16.879998999999998,0.2
2017-01-02T00:40:00+01:00,10.11,8.6999998,17.950001,16.98,0.2
2017-01-02T00:50:00+01:00,10.12,8.6999998,17.620001000000006,16.9,0.2
2017-01-02T01:00:00+01:00,10.13,8.760000199999999,17.299999,16.809998999999998,0.2
2017-01-02T01:10:00+01:00,10.13,8.739999800000001,17.01,16.68,0.2
2017-01-02T01:20:00+01:00,10.11,8.8000002,16.780001000000002,16.6,0.18000001000000002
2017-01-02T01:30:00+01:00,10.1,8.8000002,16.51,16.6,0.050000001
2017-01-02T01:40:00+01:00,10.1,8.8599997,16.209999,16.5,-0.02
2017-01-02T01:50:00+01:00,10.11,8.8299999,16.030001000000002,16.4,-0.09000000400000001
2017-01-02T02:00:00+01:00,10.1,8.819999699999997,15.76,16.299999,-0.1
2017-01-02T02:10:00+01:00,10.11,8.8999996,15.5,16.17,-0.1
2017-01-02T02:20:00+01:00,10.12,8.8999996,15.29,16.0,-0.11
2017-01-02T02:30:00+01:00,10.12,8.8999996,15.17,16.0,-0.19
2017-01-02T02:40:00+01:00,10.12,8.8999996,14.96,15.92,-0.25
2017-01-02T02:50:00+01:00,10.13,8.8999996,14.9,15.81,-0.34
2017-01-02T03:00:00+01:00,10.13,8.8999996,14.71,15.7,-0.40000001
2017-01-02T03:10:00+01:00,10.12,8.8999996,14.6,15.64,-0.41999999
2017-01-02T03:20:00+01:00,10.11,8.8999996,14.46,15.59,-0.5
2017-01-02T03:30:00+01:00,10.11,8.8999996,14.34,15.48,-0.5
2017-01-02T03:40:00+01:00,10.11,8.8999996,14.15,15.3,-0.5
2017-01-02T03:50:00+01:00,10.1,8.8999996,14.08,15.16,-0.62
2017-01-02T04:00:00+01:00,10.1,8.8999996,13.99,15.1,-0.69999999
2017-01-02T04:10:00+01:00,10.1,8.8999996,13.82,14.99,-0.73000002
2017-01-02T04:20:00+01:00,10.1,8.8999996,14.04,14.9,-0.77999997
2017-01-02T04:30:00+01:00,10.1,8.8999996,14.36,14.9,-0.72000003
2017-01-02T04:40:00+01:00,10.1,8.8999996,14.68,15.08,-0.69999999
2017-01-02T04:50:00+01:00,10.1,8.8900003,14.9,15.18,-0.69999999
2017-01-02T05:00:00+01:00,10.1,8.8900003,15.08,15.2,-0.64999998
2017-01-02T05:10:00+01:00,10.1,8.8900003,15.34,15.35,-0.62
2017-01-02T05:20:00+01:00,10.08,8.869999900000002,15.65,15.49,-0.57999998
2017-01-02T05:30:00+01:00,10.09,8.880000099999998,15.99,15.65,-0.50999999
2017-01-02T05:40:00+01:00,10.09,8.8900003,16.35,15.91,-0.5
2017-01-02T05:50:00+01:00,10.09,8.8900003,16.59,16.0,-0.5
2017-01-02T06:00:00+01:00,10.09,8.869999900000002,16.68,16.07,-0.5
2017-01-02T06:10:00+01:00,10.09,8.7700005,16.700001,16.01,-0.49000001
2017-01-02T06:20:00+01:00,10.1,8.869999900000002,16.780001000000002,16.17,-0.49000001
2017-01-02T06:30:00+01:00,10.1,8.8999996,16.959999,16.26,-0.5
2017-01-02T06:40:00+01:00,10.1,8.8999996,17.040001,16.299999,-0.5
2017-01-02T06:50:00+01:00,10.1,8.8999996,17.200001,16.459999,-0.5
2017-01-02T07:00:00+01:00,10.1,8.8999996,17.299999,16.57,-0.5
2017-01-02T07:10:00+01:00,10.1,8.880000099999998,17.43,16.6,-0.5
2017-01-02T07:20:00+01:00,10.1,8.869999900000002,17.32,16.610001,-0.5
2017-01-02T07:30:00+01:00,10.1,8.8599997,17.41,16.719998999999998,-0.5
2017-01-02T07:40:00+01:00,10.1,8.760000199999999,17.5,16.790001,-0.5
2017-01-02T07:50:00+01:00,10.1,8.6999998,17.58,16.870001000000002,-0.5
2017-01-02T08:00:00+01:00,10.1,8.6999998,17.620001000000006,16.9,-0.47999999
2017-01-02T08:10:00+01:00,10.1,8.6999998,17.4,16.9,-0.44
2017-01-02T08:20:00+01:00,10.1,8.6999998,17.040001,16.84,-0.41999999
2017-01-02T08:30:00+01:00,10.1,8.7200003,16.65,16.66,-0.41999999
2017-01-02T08:40:00+01:00,10.1,8.71,16.35,16.5,-0.43000001
2017-01-02T08:50:00+01:00,10.05,8.6999998,16.09,16.5,-0.49000001
2017-01-02T09:00:00+01:00,10.06,8.6999998,15.72,16.360001,-0.44999999
2017-01-02T09:10:00+01:00,10.1,8.6999998,15.51,16.200001,-0.41999999
2017-01-02T09:20:00+01:00,10.02,8.6899996,15.28,16.129998999999998,-0.46000001
2017-01-02T09:30:00+01:00,9.9099998,8.619999900000002,14.92,15.96,-0.49000001
2017-01-02T09:40:00+01:00,9.8999996,8.590000199999999,14.67,15.73,-0.46000001
2017-01-02T09:50:00+01:00,9.8999996,8.6000004,14.55,15.66,-0.41
2017-01-02T10:00:00+01:00,9.8999996,8.6000004,14.24,15.53,-0.40000001
2017-01-02T10:10:00+01:00,9.8900003,8.590000199999999,14.09,15.4,-0.41
2017-01-02T10:20:00+01:00,9.8900003,8.6000004,13.93,15.36,-0.43000001
2017-01-02T10:30:00+01:00,9.8500004,8.46,13.64,15.12,-0.47
2017-01-02T10:40:00+01:00,9.8400002,8.409999800000001,13.87,15.05,-0.46000001
2017-01-02T10:50:00+01:00,9.8599997,8.5600004,14.08,15.03,-0.43000001
2017-01-02T11:00:00+01:00,9.8500004,8.6000004,14.42,15.13,-0.34999999
2017-01-02T11:10:00+01:00,9.8900003,8.6000004,14.66,15.2,-0.2
2017-01-02T11:20:00+01:00,9.880000099999998,8.5500002,14.79,15.3,-0.20999999
2017-01-02T11:30:00+01:00,9.869999900000002,8.4499998,14.9,15.39,-0.20999999
2017-01-02T11:40:00+01:00,9.8900003,8.489999800000001,14.98,15.41,-0.2
2017-01-02T11:50:00+01:00,9.8999996,8.4799995,15.01,15.43,-0.19
2017-01-02T12:00:00+01:00,9.8999996,8.5600004,15.24,15.59,-0.18000001000000002
2017-01-02T12:10:00+01:00,9.8999996,8.5200005,15.3,15.6,-0.13
2017-01-02T12:20:00+01:00,9.8999996,8.6000004,15.38,15.6,-0.1
2017-01-02T12:30:00+01:00,9.8999996,8.6000004,15.58,15.69,-0.1
2017-01-02T12:40:00+01:00,9.8999996,8.5299997,15.58,15.69,-0.079999998
2017-01-02T12:50:00+01:00,9.8999996,8.3999996,15.5,15.69,-0.1
2017-01-02T13:00:00+01:00,9.8999996,8.3999996,15.5,15.7,-0.1
2017-01-02T13:10:00+01:00,9.8999996,8.3999996,15.5,15.7,-0.029999999000000006
2017-01-02T13:20:00+01:00,9.8999996,8.3999996,15.59,15.71,-0.029999999000000006
2017-01-02T13:30:00+01:00,9.8999996,8.3900003,15.72,15.83,-0.050000001
2017-01-02T13:40:00+01:00,9.8999996,8.3199997,15.9,15.9,-0.09000000400000001
2017-01-02T13:50:00+01:00,9.8999996,8.199999799999999,15.8,15.9,-0.16
2017-01-02T14:00:00+01:00,9.8999996,8.1000004,15.7,15.89,-0.16
2017-01-02T14:10:00+01:00,9.8999996,8.130000099999998,16.0,15.96,-0.13
2017-01-02T14:20:00+01:00,9.9799995,8.21,16.16,15.99,-0.1
2017-01-02T14:30:00+01:00,10.06,8.2600002,16.389999,16.190001000000002,-0.1
2017-01-02T14:40:00+01:00,10.08,8.2600002,16.540001,16.219998999999998,-0.1
2017-01-02T14:50:00+01:00,10.08,8.2600002,16.51,16.190001000000002,-0.1
2017-01-02T15:00:00+01:00,10.09,8.2700005,16.610001,16.24,-0.1
2017-01-02T15:10:00+01:00,10.1,8.3100004,16.610001,16.200001,-0.1
2017-01-02T15:20:00+01:00,10.1,8.3100004,16.76,16.32,-0.1
2017-01-02T15:30:00+01:00,10.1,8.300000200000001,16.93,16.51,-0.09000000400000001
2017-01-02T15:40:00+01:00,10.1,8.2600002,16.6,16.5,-0.079999998
2017-01-02T15:50:00+01:00,10.1,8.279999700000001,16.299999,16.459999,0.02
2017-01-02T16:00:00+01:00,10.1,8.1700001,15.97,16.23,0.1
2017-01-02T16:10:00+01:00,10.1,8.279999700000001,15.71,16.190001000000002,0.1
2017-01-02T16:20:00+01:00,10.1,8.300000200000001,15.47,16.030001000000002,0.050000001
2017-01-02T16:30:00+01:00,10.1,8.1899996,15.03,15.77,-0.02
2017-01-02T16:40:00+01:00,10.04,8.1000004,14.91,15.69,0.0
2017-01-02T16:50:00+01:00,9.9099998,8.1000004,14.66,15.6,-0.02
2017-01-02T17:00:00+01:00,9.8999996,8.1000004,14.29,15.24,-0.11
2017-01-02T17:10:00+01:00,9.880000099999998,8.0100002,14.09,15.1,-0.18000001000000002
2017-01-02T17:20:00+01:00,9.8000002,8.0200005,13.7,14.93,-0.2
2017-01-02T17:30:00+01:00,9.8000002,8.0699997,13.66,14.61,-0.2
2017-01-02T17:40:00+01:00,9.8000002,8.1000004,13.99,14.6,-0.23
2017-01-02T17:50:00+01:00,9.8000002,8.1000004,14.4,14.78,-0.28999999
2017-01-02T18:00:00+01:00,9.8000002,8.2299995,14.62,14.8,-0.31
2017-01-02T18:10:00+01:00,9.8000002,8.300000200000001,14.85,14.88,-0.38999999
2017-01-02T18:20:00+01:00,9.8000002,8.1400003,14.91,14.88,-0.52999997
2017-01-02T18:30:00+01:00,9.71,8.1000004,14.99,14.9,-0.5
2017-01-02T18:40:00+01:00,9.6999998,8.119999900000002,15.1,14.9,-0.63999999
2017-01-02T18:50:00+01:00,9.6899996,8.1000004,15.05,14.84,-0.70999998
2017-01-02T19:00:00+01:00,9.619999900000002,8.1000004,14.91,14.68,-0.81999999
2017-01-02T19:10:00+01:00,9.6000004,8.0600004,14.97,14.76,-0.87
2017-01-02T19:20:00+01:00,9.6000004,8.0600004,15.01,14.84,-0.80000001
2017-01-02T19:30:00+01:00,9.6000004,8.0900002,15.24,14.9,-0.80000001
2017-01-02T19:40:00+01:00,9.6000004,8.050000200000001,15.22,14.88,-0.74000001
2017-01-02T19:50:00+01:00,9.6000004,8.050000200000001,15.2,14.8,-0.76999998
2017-01-02T20:00:00+01:00,9.5600004,7.920000099999998,15.24,14.81,-0.82999998
2017-01-02T20:10:00+01:00,9.4399996,7.869999900000002,15.38,14.95,-0.80000001
2017-01-02T20:20:00+01:00,9.4099998,8.0,15.5,15.1,-0.81
2017-01-02T20:30:00+01:00,9.3999996,7.880000099999998,15.54,15.1,-0.94999999
2017-01-02T20:40:00+01:00,9.3999996,7.800000199999999,15.51,15.0,-0.98000002
2017-01-02T20:50:00+01:00,9.3999996,7.9099998,15.34,14.88,-0.91000003
2017-01-02T21:00:00+01:00,9.3999996,8.0,15.35,14.8,-0.87
2017-01-02T21:10:00+01:00,9.3999996,8.0,15.5,14.89,-1.03
2017-01-02T21:20:00+01:00,9.3999996,7.860000099999999,15.53,14.9,-1.09
2017-01-02T21:30:00+01:00,9.3999996,7.800000199999999,15.6,14.9,-1.12
2017-01-02T21:40:00+01:00,9.3900003,7.800000199999999,15.78,15.13,-1.1900001
2017-01-02T21:50:00+01:00,9.3900003,7.800000199999999,15.99,15.2,-1.25
2017-01-02T22:00:00+01:00,9.380000099999998,7.800000199999999,16.0,15.25,-1.41
2017-01-02T22:10:00+01:00,9.3299999,7.75,15.92,15.36,-1.59
2017-01-02T22:20:00+01:00,9.3000002,7.71,15.81,15.4,-1.6
2017-01-02T22:30:00+01:00,9.3000002,7.79,15.67,15.39,-1.6
2017-01-02T22:40:00+01:00,9.3000002,7.800000199999999,15.8,15.4,-1.6
2017-01-02T22:50:00+01:00,9.3000002,7.800000199999999,15.56,15.4,-1.6
2017-01-02T23:00:00+01:00,9.3000002,7.800000199999999,15.24,15.26,-1.58
2017-01-02T23:10:00+01:00,9.2799997,7.860000099999999,14.71,15.09,-1.58
2017-01-02T23:20:00+01:00,9.2200003,7.96,14.37,14.88,-1.49
2017-01-02T23:30:00+01:00,9.1400003,7.9899998,14.15,14.81,-1.5700001000000001
2017-01-02T23:40:00+01:00,9.1099997,8.0,13.81,14.67,-1.58
2017-01-02T23:50:00+01:00,9.1000004,7.869999900000002,13.59,14.39,-1.6
2017-01-03T00:00:00+01:00,9.1000004,7.98,13.5,14.24,-1.6
2017-01-03T00:10:00+01:00,9.1000004,7.889999900000001,13.31,14.12,-1.6
2017-01-03T00:20:00+01:00,9.1000004,7.829999900000002,13.2,13.97,-1.66
2017-01-03T00:30:00+01:00,9.1000004,7.800000199999999,13.05,13.99,-1.67
2017-01-03T00:40:00+01:00,9.1000004,7.9099998,13.01,13.85,-1.64
2017-01-03T00:50:00+01:00,9.1000004,7.900000099999999,13.36,13.92,-1.64
2017-01-03T01:00:00+01:00,9.1000004,7.9499998,13.8,14.14,-1.64
2017-01-03T01:10:00+01:00,9.1000004,8.0,14.06,14.2,-1.6
2017-01-03T01:20:00+01:00,9.1000004,7.829999900000002,14.22,14.2,-1.63
2017-01-03T01:30:00+01:00,9.1000004,7.800000199999999,14.38,14.28,-1.7000000000000002
2017-01-03T01:40:00+01:00,9.1000004,7.800000199999999,14.63,14.51,-1.63
2017-01-03T01:50:00+01:00,9.1000004,7.719999799999999,14.7,14.58,-1.61
2017-01-03T02:00:00+01:00,9.1000004,7.71,14.81,14.56,-1.6799998999999999
2017-01-03T02:10:00+01:00,9.1000004,7.79,15.09,14.78,-1.78
2017-01-03T02:20:00+01:00,9.1000004,7.800000199999999,15.31,14.92,-1.9
2017-01-03T02:30:00+01:00,9.1000004,7.800000199999999,15.48,15.09,-1.89
2017-01-03T02:40:00+01:00,9.1000004,7.780000200000001,15.4,14.95,-1.91
2017-01-03T02:50:00+01:00,9.1000004,7.75,15.3,14.87,-2.01
2017-01-03T03:00:00+01:00,9.1000004,7.6999998,15.22,14.8,-1.9400001
2017-01-03T03:10:00+01:00,9.1000004,7.690000099999999,15.06,14.65,-1.96
2017-01-03T03:20:00+01:00,9.0299997,7.469999799999999,15.0,14.6,-2.1199999
2017-01-03T03:30:00+01:00,9.0,7.420000099999998,14.99,14.61,-2.1099999
2017-01-03T03:40:00+01:00,9.0,7.4499998,15.0,14.67,-2.0999999
2017-01-03T03:50:00+01:00,9.0,7.5,14.99,14.61,-2.0999999
2017-01-03T04:00:00+01:00,8.96,7.360000099999999,14.98,14.62,-2.1099999
2017-01-03T04:10:00+01:00,8.880000099999998,7.5,14.98,14.58,-2.0999999
2017-01-03T04:20:00+01:00,8.8500004,7.5,15.27,14.75,-2.03
2017-01-03T04:30:00+01:00,8.840000199999997,7.5,15.37,14.79,-1.92
2017-01-03T04:40:00+01:00,8.8599997,7.5,15.52,14.84,-1.91
2017-01-03T04:50:00+01:00,8.930000300000003,7.550000199999999,15.59,14.9,-1.89
2017-01-03T05:00:00+01:00,8.930000300000003,7.679999799999999,15.6,14.9,-1.78
2017-01-03T05:10:00+01:00,8.909999800000003,7.6999998,15.64,14.91,-1.7000000000000002
2017-01-03T05:20:00+01:00,8.840000199999997,7.6999998,15.78,15.09,-1.72
2017-01-03T05:30:00+01:00,8.819999699999997,7.6999998,15.83,15.11,-1.72
